lemma,count
"(u'verb', u'\u05d4\u05ea\u05e7\u05d1\u05dc')",42
"(u'verb', u'\u05d1\u05d4\u05d4')",42
"(u'verb', u'\u05d4\u05de\u05dc\u05d9\u05e5')",42
"(u'verb', u'\u05d4\u05d6\u05d3\u05d9\u05d9\u05df')",42
"(u'verb', u'\u05d7\u05ea\u05da')",42
"(u'verb', u'\u05d4\u05e4\u05d9\u05e7')",41
"(u'verb', u'\u05ea\u05de\u05da')",41
"(u'verb', u'\u05e6\u05d3\u05e7')",41
"(u'verb', u'\u05d1\u05e2\u05e8')",41
"(u'verb', u'\u05d4\u05e6\u05d9\u05d2')",40
"(u'verb', u'\u05d4\u05db\u05d4')",40
"(u'verb', u'\u05d2\u05e0\u05d1')",40
"(u'verb', u'\u05d4\u05ea\u05e7\u05e9\u05d4')",40
"(u'verb', u'\u05e0\u05d4\u05e0\u05ea\u05d9')",40
"(u'verb', u'\u05d4\u05ea\u05e0\u05d2\u05df')",40
"(u'verb', u'\u05db\u05d9\u05d9\u05e3')",39
"(u'verb', u'\u05d7\u05d5\u05d1\u05e8')",39
"(u'verb', u'\u05d4\u05ea\u05d2\u05dc\u05d2\u05dc')",39
"(u'verb', u'\u05e9\u05d9\u05e4\u05e8')",39
"(u'verb', u'\u05e0\u05e9\u05e4\u05da')",39
"(u'verb', u'\u05e2\u05d5\u05e8\u05e8')",39
"(u'verb', u'\u05d4\u05ea\u05d1\u05d9\u05d9\u05e9')",39
"(u'verb', u'\u05d4\u05ea\u05d2\u05d1\u05e8')",39
"(u'verb', u'\u05db\u05d9\u05d5\u05d5\u05df')",39
"(u'verb', u'\u05d7\u05d9\u05d9\u05d1')",39
"(u'verb', u'\u05d0\u05d9\u05e9\u05e8')",39
"(u'verb', u'\u05e6\u05e5')",38
"(u'verb', u'\u05d4\u05d5\u05ea\u05e9')",38
"(u'verb', u'\u05e8\u05db\u05e9')",38
"(u'verb', u'\u05e9\u05d9\u05d2\u05e2')",38
"(u'verb', u'\u05e8\u05d9\u05d7\u05e3')",38
"(u'verb', u'\u05d4\u05ea\u05d9\u05d9\u05d0\u05e9')",38
"(u'verb', u'\u05dc\u05d0\u05de\u05e8')",38
"(u'verb', u'\u05d8\u05e2\u05df')",38
"(u'verb', u'\u05d4\u05ea\u05d0\u05d4\u05d1')",38
"(u'verb', u'\u05d9\u05e8\u05d4')",38
"(u'verb', u'\u05d4\u05ea\u05d9\u05d9\u05e6\u05d1')",38
"(u'verb', u'\u05e9\u05d8\u05e3')",38
"(u'verb', u'\u05db\u05dc\u05d4')",37
"(u'verb', u'\u05d4\u05d5\u05ea\u05e8')",37
"(u'verb', u'\u05d4\u05d0\u05e9\u05d9\u05dd')",37
"(u'verb', u'\u05d4\u05ea\u05d7\u05e9\u05e7')",37
"(u'verb', u'\u05d4\u05e4\u05d9\u05dc')",37
"(u'verb', u'\u05e0\u05e9\u05d0\u05d1')",36
"(u'verb', u'\u05ea\u05e4\u05e7\u05d3')",36
"(u'verb', u'\u05e2\u05d8\u05e3')",36
"(u'verb', u'\u05d4\u05d0\u05d7\u05d9\u05d3')",36
"(u'verb', u'\u05d4\u05ea\u05d7\u05ea\u05df')",36
"(u'verb', u'\u05d4\u05e4\u05e8\u05d9\u05d3')",36
"(u'verb', u'\u05d4\u05ea\u05e0\u05d4')",36
"(u'verb', u'\u05e0\u05e9\u05d1')",36
"(u'verb', u'\u05d2\u05d1\u05e8')",36
"(u'verb', u'\u05d3\u05de\u05d4')",36
"(u'verb', u'\u05e0\u05e7\u05d5\u05d5\u05d4')",36
"(u'verb', u'\u05e8\u05de\u05e1')",36
"(u'verb', u'\u05e0\u05ea\u05e4\u05e1')",36
"(u'verb', u'\u05e0\u05e4\u05d2\u05e2')",36
"(u'verb', u'\u05d8\u05e8\u05d7')",35
"(u'verb', u'\u05e9\u05d9\u05de\u05d7')",35
"(u'verb', u'\u05d4\u05ea\u05e2\u05d5\u05e4\u05e3')",35
"(u'verb', u'\u05d8\u05d9\u05e4\u05e1')",35
"(u'verb', u'\u05d4\u05d8\u05e8\u05d9\u05d3')",35
"(u'verb', u'\u05e8\u05d3\u05e3')",35
"(u'verb', u'\u05e9\u05d5\u05d8\u05d8')",35
"(u'verb', u'\u05e8\u05d9\u05d7\u05dd')",35
"(u'verb', u'\u05d3\u05d7\u05d4')",34
"(u'verb', u'\u05d4\u05e2\u05d9\u05e7')",34
"(u'verb', u'\u05d4\u05e1\u05ea\u05e4\u05e7')",34
"(u'verb', u'\u05ea\u05e8\u05d2\u05dc')",34
"(u'verb', u'\u05dc\u05d9\u05d5\u05d5\u05d4')",34
"(u'verb', u'\u05d1\u05d9\u05d8\u05dc')",34
"(u'verb', u'\u05e9\u05d5\u05e0\u05d4')",34
"(u'verb', u'\u05d4\u05e8\u05d7\u05d9\u05d1')",34
"(u'verb', u'\u05d4\u05d5\u05de\u05dc\u05e5')",34
"(u'verb', u'\u05d1\u05d9\u05d8\u05d7')",34
"(u'verb', u'\u05d4\u05dc\u05d5\u05d5\u05d4')",34
"(u'verb', u'\u05d6\u05dc\u05d6\u05dc')",34
"(u'verb', u'\u05e1\u05d7\u05e3')",34
"(u'verb', u'\u05ea\u05dc\u05d4')",34
"(u'verb', u'\u05d4\u05ea\u05e8\u05d7\u05e9')",34
"(u'verb', u'\u05e0\u05e9\u05db\u05d1')",34
"(u'verb', u'\u05d1\u05dc\u05d1\u05dc')",34
"(u'verb', u'\u05d4\u05e1\u05ea\u05d9\u05e8')",33
"(u'verb', u'\u05d7\u05d9\u05de\u05dd')",33
"(u'verb', u'\u05e9\u05d9\u05de\u05e9')",33
"(u'verb', u'\u05e0\u05e1\u05e4\u05e8')",33
"(u'verb', u'\u05e4\u05d5\u05ea\u05d7')",33
"(u'verb', u'\u05d7\u05ea\u05dd')",33
"(u'verb', u'\u05d4\u05ea\u05e4\u05e8\u05e7')",33
"(u'verb', u'\u05d4\u05ea\u05e2\u05e0\u05d9\u05d9\u05df')",33
"(u'verb', u'\u05e0\u05d8\u05d4')",33
"(u'verb', u'\u05e1\u05e4\u05d2')",33
"(u'verb', u'\u05d4\u05ea\u05dc\u05d1\u05d8')",33
"(u'verb', u'\u05d4\u05ea\u05d0\u05e4\u05e7')",33
"(u'verb', u'\u05e2\u05d9\u05e6\u05d1')",32
"(u'verb', u'\u05db\u05d9\u05d1\u05d3')",32
"(u'verb', u'\u05e6\u05d5\u05d9\u05df')",32
"(u'verb', u'\u05e7\u05d9\u05dc\u05dc')",32
"(u'verb', u'\u05d1\u05e2\u05dc')",32
"(u'verb', u'\u05ea\u05e9\u05d0\u05dc')",32
"(u'verb', u'\u05d4\u05db\u05e8\u05d9\u05d7')",32
"(u'verb', u'\u05ea\u05e7\u05e3')",32
"(u'verb', u'\u05e1\u05d5\u05d9\u05dd')",32
"(u'verb', u'\u05e0\u05d0\u05d7\u05d6')",32
"(u'verb', u'\u05d4\u05d2\u05d6\u05d9\u05dd')",32
"(u'verb', u'\u05e8\u05e2\u05d3')",32
"(u'verb', u'\u05e7\u05d9\u05e0\u05d0')",32
"(u'verb', u'\u05de\u05d7\u05d4')",32
"(u'verb', u'\u05d4\u05e7\u05d9\u05dd')",32
"(u'verb', u'\u05e0\u05e1\u05d7\u05e3')",32
"(u'verb', u'\u05d4\u05db\u05d0\u05d9\u05d1')",32
"(u'verb', u'\u05d4\u05e6\u05d9\u05d1')",31
"(u'verb', u'\u05d6\u05d9\u05e2\u05d6\u05e2')",31
"(u'verb', u'\u05d7\u05e9\u05e3')",31
"(u'verb', u'\u05d4\u05e6\u05d9\u05e3')",31
"(u'verb', u'\u05e9\u05d9\u05e2\u05e8')",31
"(u'verb', u'\u05d1\u05dc\u05e2')",31
"(u'verb', u'\u05d4\u05e9\u05de\u05d9\u05e2')",31
"(u'verb', u'\u05d2\u05d1\u05d4')",31
"(u'verb', u'\u05e4\u05d5\u05e6\u05e5')",31
"(u'verb', u'\u05e0\u05d5\u05e2\u05d3')",31
"(u'verb', u'\u05d7\u05e8\u05de\u05df')",31
"(u'verb', u'\u05e9\u05d0\u05d1')",30
"(u'verb', u'\u05d4\u05d1\u05d4\u05d9\u05e8')",30
"(u'verb', u'\u05e0\u05e9\u05dc')",30
"(u'verb', u'\u05e6\u05dc\u05e6\u05dc')",30
"(u'verb', u'\u05d0\u05e8\u05d6')",30
"(u'verb', u'\u05e9\u05d7\u05e7')",30
"(u'verb', u'\u05e0\u05d0\u05d1\u05e7')",30
"(u'verb', u'\u05d4\u05e7\u05d9\u05d0')",30
"(u'verb', u'\u05d0\u05d9\u05de\u05e5')",30
"(u'verb', u'\u05d4\u05de\u05ea\u05d9\u05df')",30
"(u'verb', u'\u05d2\u05e0\u05d7')",30
"(u'verb', u'\u05d4\u05ea\u05d2\u05d0\u05d4')",30
"(u'verb', u'\u05d0\u05d9\u05d7\u05d4')",30
"(u'verb', u'\u05d4\u05e4\u05e8')",29
"(u'verb', u'\u05d4\u05d0\u05d9\u05e8')",29
"(u'verb', u'\u05ea\u05e7\u05e2')",29
"(u'verb', u'\u05d4\u05d2\u05e9\u05d9\u05dd')",29
"(u'verb', u'\u05e1\u05d5\u05d1\u05d1')",29
"(u'verb', u'\u05d4\u05ea\u05d2\u05e9\u05dd')",29
"(u'verb', u'\u05d4\u05ea\u05e4\u05dc\u05dc')",29
"(u'verb', u'\u05d4\u05ea\u05e4\u05d5\u05e8\u05e8')",29
"(u'verb', u'\u05e9\u05e4\u05da')",29
"(u'verb', u'\u05e0\u05de\u05e0\u05e2')",29
"(u'verb', u'\u05d4\u05ea\u05e8\u05d0\u05d4')",29
"(u'verb', u'\u05d0\u05d9\u05e0\u05d4')",29
"(u'verb', u'\u05e6\u05d5\u05d9\u05e8')",29
"(u'verb', u'\u05d4\u05d5\u05e2\u05d9\u05dc')",28
"(u'verb', u'\u05d4\u05e4\u05e0\u05d4')",28
"(u'verb', u'\u05d9\u05d9\u05d7\u05e1')",28
"(u'verb', u'\u05d4\u05dc\u05d7\u05d9\u05e5')",28
"(u'verb', u'\u05d4\u05e4\u05dc\u05d9\u05d0')",28
"(u'verb', u'\u05d7\u05dc\u05d7\u05dc')",28
"(u'verb', u'\u05d4\u05ea\u05d7\u05d6\u05e7')",28
"(u'verb', u'\u05d4\u05ea\u05d7\u05e0\u05df')",28
"(u'verb', u'\u05d7\u05e4\u05e8')",28
"(u'verb', u'\u05e0\u05dc\u05d7\u05e5')",28
"(u'verb', u'\u05d0\u05d9\u05d9\u05e9')",28
"(u'verb', u'\u05d9\u05d9\u05e6\u05e8')",28
"(u'verb', u'\u05d4\u05ea\u05d7\u05e8\u05e4\u05df')",28
"(u'verb', u'\u05e9\u05e4\u05d8')",28
"(u'verb', u'\u05ea\u05d9\u05d4\u05d9\u05d4')",28
"(u'verb', u'\u05ea\u05d2\u05d1\u05e8')",27
"(u'verb', u'\u05d1\u05d9\u05d8\u05d0')",27
"(u'verb', u'\u05d4\u05d5\u05d1\u05df')",27
"(u'verb', u'\u05e0\u05e2\u05e8\u05da')",27
"(u'verb', u'\u05d4\u05ea\u05d7\u05e4\u05e9')",27
"(u'verb', u'\u05de\u05d9\u05e6\u05d4')",27
"(u'verb', u'\u05d4\u05d6\u05d9\u05e2')",27
"(u'verb', u'\u05de\u05ea\u05d7')",27
"(u'verb', u'\u05e0\u05d8\u05e9')",27
"(u'verb', u'\u05d4\u05d5\u05e2\u05d3\u05e3')",27
"(u'verb', u'\u05e4\u05dc\u05d8')",27
"(u'verb', u'\u05ea\u05d9\u05e2\u05d3')",27
"(u'verb', u'\u05d4\u05ea\u05e2\u05db\u05d1')",27
"(u'verb', u'\u05de\u05d3\u05d3')",27
"(u'verb', u'\u05d1\u05d9\u05e8\u05da')",27
"(u'verb', u'\u05d4\u05ea\u05e2\u05dc\u05d4')",26
"(u'verb', u'\u05e9\u05d7\u05d4')",26
"(u'verb', u'\u05d4\u05ea\u05e0\u05d4\u05dc')",26
"(u'verb', u'\u05d2\u05e8\u05e8')",26
"(u'verb', u'\u05d7\u05e8\u05e9')",26
"(u'verb', u'\u05e0\u05e9\u05d0')",26
"(u'verb', u'\u05db\u05d9\u05e0\u05e1')",26
"(u'verb', u'\u05d4\u05ea\u05d1\u05e7\u05e9')",26
"(u'verb', u'\u05d0\u05d5\u05db\u05d6\u05d1')",26
"(u'verb', u'\u05d4\u05d7\u05de\u05d9\u05d0')",26
"(u'verb', u'\u05e0\u05db\u05e0\u05e2')",25
"(u'verb', u'\u05d4\u05e9\u05ea\u05dc\u05dd')",25
"(u'verb', u'\u05e2\u05e8\u05da')",25
"(u'verb', u'\u05d4\u05d2\u05df')",25
"(u'verb', u'\u05d4\u05ea\u05d1\u05d8\u05d0')",25
"(u'verb', u'\u05e9\u05d9\u05e8\u05ea')",25
"(u'verb', u'\u05e4\u05e7\u05d7')",25
"(u'verb', u'\u05d7\u05d9\u05d6\u05e7')",25
"(u'verb', u'\u05e0\u05d1\u05e2')",25
"(u'verb', u'\u05e4\u05d9\u05d2\u05e8')",25
"(u'verb', u'\u05d4\u05ea\u05d7\u05e8\u05d8')",25
"(u'verb', u'\u05e2\u05d5\u05e4\u05e3')",25
"(u'verb', u'\u05d7\u05d1\u05e8')",25
"(u'verb', u'\u05e8\u05e6\u05d7')",25
"(u'verb', u'\u05d2\u05d9\u05d3\u05dc')",25
"(u'verb', u'\u05ea\u05e8')",25
"(u'verb', u'\u05e7\u05d9\u05d8\u05e8')",25
"(u'verb', u'\u05d4\u05ea\u05d1\u05d8\u05dc')",25
"(u'verb', u'\u05e7\u05d1\u05e8')",25
"(u'verb', u'\u05d4\u05ea\u05d0\u05de\u05e5')",25
"(u'verb', u'\u05d4\u05e6\u05d8\u05dc\u05dd')",25
"(u'verb', u'\u05d4\u05e1\u05d1')",24
"(u'verb', u'\u05e9\u05e7\u05dc')",24
"(u'verb', u'\u05d4\u05e4\u05d2\u05d9\u05df')",24
"(u'verb', u'\u05e0\u05dc\u05e7\u05d7')",24
"(u'verb', u'\u05d8\u05d1\u05e2')",24
"(u'verb', u'\u05de\u05e8\u05d7')",24
"(u'verb', u'\u05d9\u05dc\u05d3')",24
"(u'verb', u'\u05de\u05dc\u05d0')",24
"(u'verb', u'\u05d3\u05e8\u05da')",24
"(u'verb', u'\u05e0\u05d1\u05d7\u05e8')",24
"(u'verb', u'\u05d4\u05ea\u05de\u05dc\u05d0')",24
"(u'verb', u'\u05e0\u05d1\u05d4\u05dc')",24
"(u'verb', u'\u05d9\u05d9\u05e7\u05e8')",24
"(u'verb', u'\u05d4\u05ea\u05e4\u05e9\u05d8')",24
"(u'verb', u'\u05d4\u05d5\u05e0\u05d7')",24
"(u'verb', u'\u05e2\u05d9\u05db\u05dc')",24
"(u'verb', u'\u05e4\u05d9\u05e8\u05e7')",24
"(u'verb', u'\u05e0\u05e8\u05e9\u05dd')",24
"(u'verb', u'\u05e4\u05e8\u05e7')",24
"(u'verb', u'\u05d4\u05e8\u05d9\u05e5')",24
"(u'verb', u'\u05d4\u05e9\u05ea\u05d5\u05e7\u05e7')",24
"(u'verb', u'\u05e0\u05d5\u05d0\u05e9')",23
"(u'verb', u'\u05d1\u05d9\u05d0\u05e1')",23
"(u'verb', u'\u05ea\u05d4\u05e0\u05d5')",23
"(u'verb', u'\u05d4\u05ea\u05de\u05e7\u05d3')",23
"(u'verb', u'\u05d4\u05e9\u05d9\u05d1')",23
"(u'verb', u'\u05e6\u05d5\u05dc\u05dd')",23
"(u'verb', u'\u05d4\u05e6\u05de\u05d9\u05d3')",23
"(u'verb', u'\u05d7\u05d9\u05d3\u05e9')",23
"(u'verb', u'\u05d1\u05d5\u05e8\u05da')",23
"(u'verb', u'\u05d4\u05ea\u05de\u05d5\u05d8\u05d8')",23
"(u'verb', u'\u05e0\u05e7\u05e8\u05e2')",23
"(u'verb', u'\u05e8\u05d1')",23
"(u'verb', u'\u05d4\u05e6\u05d9\u05e5')",23
"(u'verb', u'\u05e0\u05d3\u05d4\u05dd')",23
"(u'verb', u'\u05e9\u05d9\u05d3\u05e8')",23
"(u'verb', u'\u05d7\u05de\u05e7')",23
"(u'verb', u'\u05d4\u05d2\u05d9\u05d7')",23
"(u'verb', u'\u05d4\u05d6\u05d4\u05d9\u05e8')",23
"(u'verb', u'\u05d4\u05e1\u05d9\u05e2')",23
"(u'verb', u'\u05d0\u05e0\u05e1')",23
"(u'verb', u'\u05d7\u05e1\u05da')",23
"(u'verb', u'\u05d4\u05ea\u05e0\u05e4\u05dc')",23
"(u'verb', u'\u05e9\u05d9\u05d9\u05da')",23
"(u'verb', u'\u05d4\u05e1\u05ea\u05d1\u05da')",22
"(u'verb', u'\u05d8\u05d7\u05df')",22
"(u'verb', u'\u05e4\u05d9\u05e8\u05d8')",22
"(u'verb', u'\u05e4\u05e8\u05e1')",22
"(u'verb', u'\u05d4\u05e1\u05ea\u05ea\u05e8')",22
"(u'verb', u'\u05d4\u05e2\u05e6\u05d9\u05d1')",22
"(u'verb', u'\u05d4\u05ea\u05e2\u05d9\u05d9\u05e3')",22
"(u'verb', u'\u05d4\u05ea\u05d9\u05d9\u05d1\u05e9')",22
"(u'verb', u'\u05e9\u05dc\u05dc')",22
"(u'verb', u'\u05e9\u05d7\u05d6\u05e8')",22
"(u'verb', u'\u05e0\u05de\u05d7\u05e7')",22
"(u'verb', u'\u05d9\u05d9\u05d3\u05e2')",22
"(u'verb', u'\u05d4\u05e7\u05d3\u05d9\u05dd')",21
"(u'verb', u'\u05d1\u05e6\u05d1\u05e5')",21
"(u'verb', u'\u05e0\u05e2\u05e0\u05d4')",21
"(u'verb', u'\u05d4\u05ea\u05d1\u05e6\u05e2')",21
"(u'verb', u'\u05d4\u05ea\u05e0\u05d2\u05d3')",21
"(u'verb', u'\u05d4\u05e1\u05d9\u05e8')",21
"(u'verb', u'\u05d4\u05db\u05e8\u05d9\u05d6')",21
"(u'verb', u'\u05d4\u05e8\u05d4\u05d9\u05d1')",21
"(u'verb', u'\u05d4\u05ea\u05d7\u05d9\u05d9\u05d1')",21
"(u'verb', u'\u05d5\u05d9\u05d3\u05d0')",21
"(u'verb', u'\u05e4\u05e8\u05d7')",21
"(u'verb', u'\u05e0\u05e2\u05dc')",21
"(u'verb', u'\u05d4\u05ea\u05d1\u05dc\u05d1\u05dc')",21
"(u'verb', u'\u05e0\u05e6\u05e8')",21
"(u'verb', u'\u05d4\u05ea\u05e0\u05d3\u05d1')",21
"(u'verb', u'\u05ea\u05d5\u05db\u05e0\u05df')",21
"(u'verb', u'\u05e0\u05d9\u05ea\u05d7')",21
"(u'verb', u'\u05d4\u05d9\u05d3\u05d4\u05d3')",21
"(u'verb', u'\u05e0\u05d5\u05d3\u05e2')",21
"(u'verb', u'\u05e0\u05d9\u05ea\u05e7')",21
"(u'verb', u'\u05d4\u05e7\u05e4\u05d9\u05d3')",21
"(u'verb', u'\u05d4\u05ea\u05d4\u05e4\u05da')",21
"(u'verb', u'\u05e9\u05e8\u05e7')",21
"(u'verb', u'\u05e7\u05d8\u05e3')",21
"(u'verb', u'\u05d4\u05e9\u05e4\u05e8\u05d9\u05e5')",21
"(u'verb', u'\u05e0\u05d3\u05e8\u05e9')",20
"(u'verb', u'\u05e9\u05d9\u05e2\u05e9\u05e2')",20
"(u'verb', u'\u05d4\u05ea\u05e0\u05ea\u05e7')",20
"(u'verb', u'\u05e0\u05e9\u05dc\u05dd')",20
"(u'verb', u'\u05e0\u05d4\u05e8\u05e1')",20
"(u'verb', u'\u05d1\u05d9\u05e9\u05e8')",20
"(u'verb', u'\u05d4\u05e7\u05d9\u05e3')",20
"(u'verb', u'\u05e0\u05d9\u05d5\u05d5\u05df')",20
"(u'verb', u'\u05dc\u05d4\u05d9\u05e1\u05ea\u05db\u05dc')",20
"(u'verb', u'\u05e7\u05e9\u05e8')",20
"(u'verb', u'\u05d8\u05e4\u05d8\u05e3')",20
"(u'verb', u'\u05e0\u05d3\u05d1\u05e7')",20
"(u'verb', u'\u05d4\u05d5\u05e7\u05d3\u05e9')",20
"(u'verb', u'\u05e1\u05d1\u05d1')",20
"(u'verb', u'\u05d4\u05e7\u05e4\u05d9\u05e5')",20
"(u'verb', u'\u05ea\u05d9\u05e2\u05d1')",20
"(u'verb', u'\u05e4\u05e1\u05e2')",20
"(u'verb', u'\u05d4\u05e8\u05d1\u05d4')",20
"(u'verb', u'\u05de\u05d0\u05e1')",20
"(u'verb', u'\u05e0\u05d3\u05dc\u05e7')",20
"(u'verb', u'\u05d4\u05e2\u05dc\u05d9\u05d1')",20
"(u'verb', u'\u05e0\u05d9\u05d2\u05d1')",20
"(u'verb', u'\u05d4\u05d5\u05e9\u05e7\u05e2')",20
"(u'verb', u'\u05d4\u05e9\u05d5\u05d5\u05d4')",20
"(u'verb', u'\u05e4\u05e8\u05d2\u05df')",20
"(u'verb', u'\u05e8\u05e2\u05e0\u05df')",20
"(u'verb', u'\u05d1\u05d8\u05d7')",20
"(u'verb', u'\u05d4\u05d7\u05dc\u05d9\u05e7')",19
"(u'verb', u'\u05d7\u05e1\u05dd')",19
"(u'verb', u'\u05d4\u05d5\u05e9\u05d9\u05d1')",19
"(u'verb', u'\u05d4\u05ea\u05d4\u05dc\u05da')",19
"(u'verb', u'\u05d4\u05ea\u05e0\u05e6\u05dc')",19
"(u'verb', u'\u05d7\u05e6\u05d4')",19
"(u'verb', u'\u05e6\u05d1\u05d8')",19
"(u'verb', u'\u05d9\u05d5\u05e6\u05d0')",19
"(u'verb', u'\u05d9\u05d5\u05e2\u05d3')",19
"(u'verb', u'\u05e2\u05d9\u05d1\u05e8')",19
"(u'verb', u'\u05d3\u05e7\u05e8')",19
"(u'verb', u'\u05d0\u05e6\u05dc')",19
"(u'verb', u'\u05d3\u05d9\u05dc\u05d2')",19
"(u'verb', u'\u05d4\u05ea\u05e8\u05d5\u05e6\u05e5')",19
"(u'verb', u'\u05d4\u05dc\u05d4\u05d9\u05d1')",19
"(u'verb', u'\u05d4\u05e6\u05d8\u05d1\u05e8')",19
"(u'verb', u'\u05e7\u05d9\u05e4\u05e5')",19
"(u'verb', u'\u05d4\u05e2\u05e1\u05d9\u05e7')",19
"(u'verb', u'\u05e6\u05dd')",19
"(u'verb', u'\u05e9\u05de\u05df')",19
"(u'verb', u'\u05d1\u05d2\u05d3')",19
"(u'verb', u'\u05e7\u05e9\u05e7\u05e9')",19
"(u'verb', u'\u05d4\u05d3\u05d4\u05d9\u05dd')",19
"(u'verb', u'\u05d4\u05e8\u05e4\u05d4')",18
"(u'verb', u'\u05d7\u05d5\u05d9\u05d1')",18
"(u'verb', u'\u05d4\u05e7\u05e8\u05d9\u05d0')",18
"(u'verb', u'\u05d2\u05dc\u05d2\u05dc')",18
"(u'verb', u'\u05d4\u05d3\u05d1\u05d9\u05e7')",18
"(u'verb', u'\u05d4\u05d3\u05d2\u05d9\u05e9')",18
"(u'verb', u'\u05e1\u05d5\u05e4\u05e7')",18
"(u'verb', u'\u05e6\u05d1\u05e2')",18
"(u'verb', u'\u05d2\u05dc\u05e9')",18
"(u'verb', u'\u05d4\u05d6\u05d3\u05d4\u05d4')",18
"(u'verb', u'\u05d4\u05d6\u05d9\u05dd')",18
"(u'verb', u'\u05e0\u05e9\u05e2\u05df')",18
"(u'verb', u'\u05e2\u05e8\u05e2\u05e8')",18
"(u'verb', u'\u05db\u05d9\u05e1\u05d4')",18
"(u'verb', u'\u05e7\u05dc\u05e7\u05dc')",18
"(u'verb', u'\u05e6\u05d7\u05e7\u05e7')",18
"(u'verb', u'\u05d4\u05e2\u05de\u05d9\u05e7')",18
"(u'verb', u'\u05e9\u05ea')",18
"(u'verb', u'\u05d4\u05ea\u05e2\u05dc\u05dc')",18
"(u'verb', u'\u05e4\u05e1\u05e7')",18
"(u'verb', u'\u05e0\u05e9\u05dc\u05d8')",18
"(u'verb', u'\u05d4\u05e9\u05ea\u05d5\u05dc\u05dc')",18
"(u'verb', u'\u05d3\u05d9\u05db\u05d0')",18
"(u'verb', u'\u05d3\u05df')",18
"(u'verb', u'\u05d9\u05d9\u05d0\u05e9')",18
"(u'verb', u'\u05e0\u05d6\u05d4\u05e8')",18
"(u'verb', u'\u05e9\u05dc\u05e3')",18
"(u'verb', u'\u05e6\u05e3')",17
"(u'verb', u'\u05d4\u05d2\u05d1\u05d9\u05e8')",17
"(u'verb', u'\u05e6\u05e8')",17
"(u'verb', u'\u05d6\u05e2\u05e7')",17
"(u'verb', u'\u05e8\u05d9\u05d2\u05e9')",17
"(u'verb', u'\u05e0\u05d1\u05dc\u05e2')",17
"(u'verb', u'\u05d4\u05e2\u05d9\u05d3')",17
"(u'verb', u'\u05d4\u05e8\u05d4\u05e8')",17
"(u'verb', u'\u05d4\u05e4\u05d9\u05e5')",17
"(u'verb', u'\u05d4\u05e9\u05ea\u05db\u05e8')",17
"(u'verb', u'\u05d4\u05ea\u05e8\u05e9\u05dd')",17
"(u'verb', u'\u05d4\u05ea\u05de\u05d5\u05d2\u05d2')",17
"(u'verb', u'\u05d4\u05ea\u05e4\u05e8\u05e1\u05dd')",17
"(u'verb', u'\u05d4\u05ea\u05e4\u05e9\u05e8')",17
"(u'verb', u'\u05e9\u05d5\u05d7\u05d7')",17
"(u'verb', u'\u05d4\u05d7\u05e9\u05d9\u05d1')",17
"(u'verb', u'\u05e1\u05d9\u05db\u05df')",17
"(u'verb', u'\u05ea\u05d9\u05db\u05df')",17
"(u'verb', u'\u05d4\u05ea\u05e8\u05db\u05d6')",17
"(u'verb', u'\u05d4\u05db\u05e2\u05d9\u05e1')",17
"(u'verb', u'\u05e0\u05e2\u05dc\u05d1')",17
"(u'verb', u'\u05e7\u05d9\u05d3\u05dd')",17
"(u'verb', u'\u05d0\u05d9\u05dc\u05e3')",17
"(u'verb', u'\u05d2\u05d9\u05d9\u05e1')",17
"(u'verb', u'\u05e0\u05e9\u05dc\u05d7')",17
"(u'verb', u'\u05d4\u05e4\u05e0\u05d9\u05dd')",17
"(u'verb', u'\u05d3\u05d5\u05d5\u05d4')",17
"(u'verb', u'\u05d4\u05ea\u05e7\u05e4\u05dc')",17
"(u'verb', u'\u05db\u05d9\u05d1\u05d4')",17
"(u'verb', u'\u05d4\u05d1\u05e8\u05d9\u05d6')",17
"(u'verb', u'\u05d1\u05e2\u05d8')",17
"(u'verb', u'\u05e0\u05e6\u05de\u05d3')",17
"(u'verb', u'\u05e1\u05d9\u05e0\u05df')",17
"(u'verb', u'\u05de\u05d7\u05d0')",17
"(u'verb', u'\u05d4\u05ea\u05d5\u05d5\u05db\u05d7')",16
"(u'verb', u'\u05e0\u05db\u05d5\u05df')",16
"(u'verb', u'\u05d4\u05ea\u05d7\u05d1\u05d0')",16
"(u'verb', u'\u05d1\u05d9\u05d3\u05e8')",16
"(u'verb', u'\u05d4\u05e8\u05d1\u05d9\u05e2')",16
"(u'verb', u'\u05d6\u05d0\u05d6\u05d9')",16
"(u'verb', u'\u05ea\u05d9\u05e2\u05dc')",16
"(u'verb', u'\u05d6\u05dc\u05d2')",16
"(u'verb', u'\u05d1\u05d9\u05e9\u05dc')",16
"(u'verb', u'\u05d4\u05e6\u05d4\u05d9\u05e8')",16
"(u'verb', u'\u05d4\u05e1\u05ea\u05db\u05dd')",16
"(u'verb', u'\u05d4\u05ea\u05e2\u05e6\u05d1')",16
"(u'verb', u'\u05e1\u05d7\u05d8')",16
"(u'verb', u'\u05d4\u05d5\u05e7\u05e3')",16
"(u'verb', u'\u05d4\u05e1\u05d9\u05e7')",16
"(u'verb', u'\u05d4\u05ea\u05e4\u05ea\u05d4')",16
"(u'verb', u'\u05d7\u05e7\u05e8')",16
"(u'verb', u'\u05d7\u05d1\u05e7')",16
"(u'verb', u'\u05d4\u05ea\u05d7\u05dc\u05e7')",16
