lemma,count
"(u'noun', u'\u05e9\u05df')",76
"(u'noun', u'\u05e1\u05dc\u05d9\u05d7\u05d4')",75
"(u'noun', u'\u05e9\u05d4\u05d9\u05d9\u05d4')",75
"(u'noun', u'\u05d1\u05d3\u05d9\u05e7\u05d4')",75
"(u'noun', u'\u05db\u05e4\u05e8')",75
"(u'noun', u'\u05e2\u05dc\u05d9\u05d9\u05d4')",75
"(u'noun', u'\u05d4\u05e0\u05d0\u05d4')",75
"(u'noun', u'\u05db\u05d5\u05db\u05d1')",74
"(u'noun', u'\u05de\u05d4\u05dc\u05da')",74
"(u'noun', u'\u05d1\u05dc\u05d2\u05df')",74
"(u'noun', u'\u05d1\u05d9\u05d9\u05d1\u05d9\u05e1\u05d9\u05d8\u05e8')",74
"(u'noun', u'\u05d1\u05dc\u05d5\u05df')",74
"(u'noun', u'\u05e6\u05e2\u05e7\u05d4')",73
"(u'noun', u'\u05e7\u05dc\u05d5\u05ea')",72
"(u'noun', u'\u05e9\u05de\u05d0\u05dc')",72
"(u'noun', u'\u05d7\u05e8\u05d0')",72
"(u'noun', u'\u05de\u05d5\u05e4\u05e2')",72
"(u'noun', u'\u05de\u05d3')",72
"(u'noun', u'\u05db\u05e4\u05ea\u05d5\u05e8')",72
"(u'noun', u'\u05e1\u05d9\u05d2\u05e8\u05d9\u05d4')",71
"(u'noun', u'\u05e2\u05d5\u05dc\u05d4')",71
"(u'noun', u'\u05d1\u05e7\u05d1\u05d5\u05e7')",71
"(u'noun', u'\u05e7\u05d5\u05dc\u05e0\u05d5\u05e2')",71
"(u'noun', u'\u05e8\u05d9\u05e7\u05d5\u05d3')",71
"(u'noun', u'\u05e2\u05d9\u05e7\u05e8')",71
"(u'noun', u'\u05d0\u05d5\u05e0\u05d9\u05d1\u05e8\u05e1\u05d9\u05d8\u05d4')",70
"(u'noun', u'\u05e7\u05e8\u05df')",70
"(u'noun', u'\u05e2\u05e9\u05d9\u05d9\u05d4')",70
"(u'noun', u'\u05e1\u05d9\u05db\u05d5\u05d9')",70
"(u'noun', u'\u05dc\u05d5\u05dd')",70
"(u'noun', u'\u05de\u05e1\u05e2\u05d3\u05d4')",70
"(u'noun', u'\u05de\u05dc\u05da')",70
"(u'noun', u'\u05e2\u05e6\u05de\u05d0\u05d5\u05ea')",69
"(u'noun', u'\u05d7\u05e9\u05d1\u05d5\u05df')",69
"(u'noun', u'\u05ea\u05d5\u05e8')",69
"(u'noun', u'\u05d6\u05d9\u05d5\u05df')",68
"(u'noun', u'\u05d7\u05d5\u05e9\u05da')",68
"(u'noun', u'\u05d4\u05dc\u05da')",68
"(u'noun', u'$')",68
"(u'noun', u'\u05e4\u05e8\u05d5\u05d9\u05e7\u05d8')",68
"(u'noun', u'\u05d7\u05d5\u05e4\u05e9\u05d4')",68
"(u'noun', u'\u05d0\u05d7\u05d5\u05d6')",67
"(u'noun', u'\u05e0\u05d5\u05e3')",67
"(u'noun', u'\u05d1\u05d5\u05d1\u05d4')",67
"(u'noun', u'\u05d0\u05d3\u05de\u05d4')",67
"(u'noun', u'\u05d6\u05d5\u05e0\u05d4')",67
"(u'noun', u'\u05e1\u05d3\u05e8\u05d4')",67
"(u'noun', u'\u05e0\u05e7\u05d1\u05d4')",67
"(u'noun', u'\u05e2\u05ea')",67
"(u'noun', u'\u05d8\u05d9\u05e4\u05d5\u05dc')",67
"(u'noun', u'\u05db\u05d5\u05e9\u05e8')",66
"(u'noun', u'\u05dc\u05d9\u05d2\u05d4')",66
"(u'noun', u'\u05e2\u05e8\u05d5\u05e5')",66
"(u'noun', u'\u05d2\u05d5\u05e8\u05dc')",66
"(u'noun', u'\u05d1\u05de\u05d4')",66
"(u'noun', u'\u05d1\u05d5\u05d7\u05df')",66
"(u'noun', u'\u05d0\u05db\u05d6\u05d1\u05d4')",66
"(u'noun', u'\u05de\u05e8\u05d7\u05e7')",65
"(u'noun', u'\u05e9\u05db\u05df')",65
"(u'noun', u'\u05d0\u05e0\u05e8\u05d2\u05d9\u05d4')",65
"(u'noun', u'\u05d7\u05e9\u05e7')",65
"(u'noun', u'\u05d8\u05d9\u05e4\u05e9')",65
"(u'noun', u'\u05e7\u05e8\u05d1')",65
"(u'noun', u'\u05de\u05d3\u05d5\u05e8\u05d4')",65
"(u'noun', u'\u05d0\u05d5\u05d8\u05d5')",64
"(u'noun', u'\u05de\u05e2\u05e8\u05db\u05d4')",64
"(u'noun', u'\u05ea\u05e8\u05d2\u05d9\u05dc')",64
"(u'noun', u'\u05ea\u05e4\u05d5\u05d6')",64
"(u'noun', u'\u05d0\u05d1\u05df')",64
"(u'noun', u'\u05e8\u05d3\u05d9\u05d5')",64
"(u'noun', u'\u05de\u05e7\u05dc\u05d7\u05ea')",64
"(u'noun', u'\u05d4\u05e6\u05e2\u05d4')",64
"(u'noun', u'\u05de\u05e9\u05d9\u05de\u05d4')",63
"(u'noun', u'\u05e9\u05e2\u05d5\u05df')",63
"(u'noun', u'\u05e2\u05d5\u05e8')",63
"(u'noun', u'\u05d4\u05dc\u05d9\u05db\u05d4')",63
"(u'noun', u'\u05e9\u05d1\u05ea')",63
"(u'noun', u'\u05db\u05d5\u05d5\u05e0\u05d4')",63
"(u'noun', u'\u05d0\u05d9\u05df')",63
"(u'noun', u'\u05e7\u05e0\u05d9\u05d9\u05d4')",63
"(u'noun', u'\u05e2\u05e0\u05df')",63
"(u'noun', u'\u05ea\u05d5\u05db\u05e0\u05d9\u05d9\u05d4')",63
"(u'noun', u'\u05d3\u05d5\u05e8')",62
"(u'noun', u'\u05d1\u05d3\u05d9\u05d7\u05d4')",62
"(u'noun', u'\u05e4\u05e2\u05e8')",62
"(u'noun', u'\u05e0\u05e9\u05e7')",62
"(u'noun', u'\u05e4\u05d5\u05e8')",62
"(u'noun', u'\u05ea\u05de\u05d9\u05db\u05d4')",62
"(u'noun', u'\u05d0\u05d5\u05e9\u05e8')",61
"(u'noun', u'\u05d6\u05e8\u05d9\u05e7\u05d4')",61
"(u'noun', u'\u05e4\u05d2\u05d9\u05e9\u05d4')",61
"(u'noun', u'\u05d0\u05dc\u05db\u05d5\u05d4\u05d5\u05dc')",61
"(u'noun', u'\u05d7\u05d1\u05e8\u05d5\u05ea')",61
"(u'noun', u'\u05de\u05d5\u05d1\u05df')",61
"(u'noun', u'\u05d4\u05ea\u05e7\u05e4\u05d4')",61
"(u'noun', u'\u05ea\u05d9\u05e8\u05d5\u05e5')",60
"(u'noun', u'\u05e9\u05db\u05dc')",60
"(u'noun', u'\u05db\u05d9\u05e1')",60
"(u'noun', u'\u05d4\u05d5\u05d3\u05e2\u05d4')",60
"(u'noun', u'\u05d2\u05d2')",60
"(u'noun', u'\u05d3\u05d9\u05d1\u05d5\u05e8')",60
"(u'noun', u'\u05e2\u05d5\u05e0\u05e9')",60
"(u'noun', u'\u05de\u05dc\u05d0\u05da')",59
"(u'noun', u'\u05d4\u05d9\u05d2\u05d9\u05d5\u05df')",59
"(u'noun', u'\u05db\u05de\u05d5\u05ea')",59
"(u'noun', u'\u05e1\u05d9\u05db\u05d5\u05dd')",59
"(u'noun', u'\u05d7\u05d1\u05d5\u05e8\u05d4')",59
"(u'noun', u'\u05de\u05e2\u05de\u05d3')",59
"(u'noun', u'\u05db\u05d9\u05e4\u05d5\u05e8')",59
"(u'noun', u'\u05de\u05e1\u05da')",58
"(u'noun', u'\u05de\u05d3\u05e8\u05d2\u05d4')",58
"(u'noun', u'\u05e9\u05dc\u05d9\u05d8\u05d4')",58
"(u'noun', u'\u05d4\u05d5\u05dc\u05d3\u05d4')",58
"(u'noun', u'\u05de\u05e9\u05de\u05e2')",58
"(u'noun', u'\u05ea\u05d0')",58
"(u'noun', u'\u05d0\u05de\u05d5\u05e0\u05d4')",57
"(u'noun', u'\u05ea\u05d5\u05ea')",57
"(u'noun', u'\u05db\u05d9\u05e9\u05e8\u05d5\u05df')",57
"(u'noun', u'\u05e1\u05d1\u05d9\u05d1\u05d5\u05ea')",57
"(u'noun', u'\u05d7\u05ea\u05d5\u05dc\u05d4')",57
"(u'noun', u'\u05d7\u05d2\u05d9\u05d2\u05d4')",57
"(u'noun', u'\u05de\u05ea')",56
"(u'noun', u'\u05d0\u05e8\u05d5\u05df')",56
"(u'noun', u'\u05de\u05d7\u05e8')",56
"(u'noun', u'\u05e0\u05e4\u05d9\u05dc\u05d4')",56
"(u'noun', u'\u05e0.\u05d1')",56
"(u'noun', u'\u05d8\u05d9\u05e8\u05d5\u05e3')",56
"(u'noun', u'\u05e9\u05e8\u05d9\u05e8')",56
"(u'noun', u'\u05d2\u05d9\u05d5\u05e1')",56
"(u'noun', u'\u05e2\u05e1\u05e7')",56
"(u'noun', u'\u05d0\u05d5\u05d4\u05d3')",55
"(u'noun', u'\u05e1\u05e4\u05e8\u05d5\u05ea')",55
"(u'noun', u'\u05d7\u05ea\u05d5\u05dc')",55
"(u'noun', u'\u05e1\u05d5\u05e4\u05e8')",55
"(u'noun', u'\u05ea\u05e9\u05d5\u05e7\u05d4')",55
"(u'noun', u'\u05e1\u05d2\u05e0\u05d5\u05df')",55
"(u'noun', u'\u05e8\u05de\u05d4')",55
"(u'noun', u'\u05e7\u05d4\u05d9\u05dc\u05d4')",55
"(u'noun', u'\u05e2\u05d5\u05de\u05e1')",55
"(u'noun', u'\u05db\u05e0\u05e1')",55
"(u'noun', u'\u05d9\u05de\u05d9\u05df')",55
"(u'noun', u'\u05d9\u05e6\u05d9\u05e8\u05d4')",54
"(u'noun', u'\u05de\u05d8\u05e8')",54
"(u'noun', u'\u05e4\u05e2\u05d9\u05dc\u05d5\u05ea')",54
"(u'noun', u'\u05d9\u05ea\u05e8')",54
"(u'noun', u'\u05e7\u05d9\u05d5\u05dd')",54
"(u'noun', u'\u05d0\u05de\u05e8\u05d4')",54
"(u'noun', u'\u05d9\u05d4\u05d5\u05d3\u05d9')",54
"(u'noun', u'\u05dc\u05d4\u05e7\u05d4')",54
"(u'noun', u'\u05ea\u05d4')",54
"(u'noun', u'\u05d4\u05e7\u05e9\u05e8')",53
"(u'noun', u'\u05de\u05ea\u05d7')",53
"(u'noun', u'\u05d7\u05d6\u05d4')",53
"(u'noun', u'\u05e9\u05db\u05d5\u05e0\u05d4')",53
"(u'noun', u'\u05db\u05d5\u05ea\u05e8\u05ea')",53
"(u'noun', u'\u05d1\u05d9\u05e6\u05d4')",53
"(u'noun', u'\u05e8\u05d9\u05e6\u05d4')",53
"(u'noun', u'\u05d7\u05d5\u05d8')",53
"(u'noun', u'\u05de\u05d5\u05e0\u05d9\u05ea')",53
"(u'noun', u'\u05d8\u05d1\u05e2\u05ea')",53
"(u'noun', u'\u05de\u05d3\u05e8\u05d9\u05da')",53
"(u'noun', u'\u05db\u05d9\u05e9\u05dc\u05d5\u05df')",53
"(u'noun', u'\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea')",53
"(u'noun', u'\u05e8\u05db\u05d6')",52
"(u'noun', u'\u05e4\u05e8\u05d9')",52
"(u'noun', u'\u05ea\u05d7\u05d5\u05dd')",52
"(u'noun', u'\u05e6\u05d9\u05d5\u05e8')",52
"(u'noun', u'\u05db\u05d5\u05d1\u05e2')",52
"(u'noun', u'\u05e6\u05e4\u05d5\u05df')",52
"(u'noun', u'\u05d1\u05e0\u05e7')",52
"(u'noun', u'\u05e6\u05e8\u05d9\u05db\u05d4')",52
"(u'noun', u'\u05d2\u05d5\u05e8\u05dd')",52
"(u'noun', u'\u05d9\u05d9\u05e9\u05d5\u05d1')",52
"(u'noun', u'\u05d7\u05d5\u05e9')",52
"(u'noun', u'\u05e9\u05d9\u05d8')",52
"(u'noun', u'\u05e1\u05d5\u05d3')",52
"(u'noun', u'\u05d0\u05e0\u05ea\u05d5\u05e0\u05d9')",51
"(u'noun', u'\u05d2\u05d5\u05d1\u05d4')",51
"(u'noun', u'\u05d1\u05d9\u05d8\u05d5\u05d9')",51
"(u'noun', u'\u05dc\u05d5\u05d7')",51
"(u'noun', u'\u05e7\u05e6\u05d1')",51
"(u'noun', u'\u05e9\u05d8\u05d7')",51
"(u'noun', u'\u05de\u05d4\u05d5\u05ea')",51
"(u'noun', u'\u05d0\u05d5\u05de\u05e5')",51
"(u'noun', u'\u05e9\u05de\u05d9\u05e8\u05d4')",51
"(u'noun', u'\u05e1\u05d9\u05d1\u05d5\u05d1')",51
"(u'noun', u'\u05d8\u05d9\u05e8\u05d5\u05e0\u05d5\u05ea')",51
"(u'noun', u'\u05d4\u05d1\u05d3\u05dc')",51
"(u'noun', u'\u05d7\u05e9\u05e9')",51
"(u'noun', u'\u05d4\u05e2\u05e6\u05de\u05d4')",50
"(u'noun', u'\u05de\u05d6\u05d4')",50
"(u'noun', u'\u05e1\u05d1\u05dc\u05e0\u05d5\u05ea')",50
"(u'noun', u'\u05ea\u05d7\u05e8\u05d5\u05ea')",50
"(u'noun', u'\u05d4\u05ea\u05e0\u05d4\u05d2\u05d5\u05ea')",50
"(u'noun', u'\u05dc\u05d9\u05d3\u05d4')",50
"(u'noun', u'\u05e7\u05d5\u05e8')",50
"(u'noun', u'\u05e7\u05d5\u05de\u05d4')",50
"(u'noun', u'\u05d7\u05d9\u05e0\u05d5\u05da')",50
"(u'noun', u'\u05d7\u05ea\u05d9\u05db\u05d4')",50
"(u'noun', u'\u05de\u05e4\u05ea\u05d7')",50
"(u'noun', u'\u05d0\u05d5\u05e8\u05d7')",50
"(u'noun', u'\u05d2\u05d9\u05d8\u05e8\u05d4')",49
"(u'noun', u'\u05e6\u05d9\u05dc\u05d5\u05dd')",49
"(u'noun', u'\u05d9\u05d7\u05d9\u05d3\u05d4')",49
"(u'noun', u'\u05d7\u05d5\u05d1\u05d4')",49
"(u'noun', u'\u05db\u05dc\u05d9')",49
"(u'noun', u'\u05e0\u05e8')",49
"(u'noun', u'\u05de\u05d4\u05d9\u05e8\u05d5\u05ea')",49
"(u'noun', u'\u05de\u05d5\u05d6\u05d4')",49
"(u'noun', u'\u05de\u05e9\u05d8\u05e8\u05d4')",49
"(u'noun', u'\u05de\u05e2\u05e8\u05db\u05ea')",49
"(u'noun', u'\u05e9\u05d1\u05d9\u05ea\u05d4')",48
"(u'noun', u'\u05de\u05d7\u05d6\u05d5\u05e8')",48
"(u'noun', u'\u05e7\u05d5\u05e4\u05e1\u05d4')",48
"(u'noun', u'\u05e9\u05d5\u05ea\u05e3')",48
"(u'noun', u'\u05d4\u05e8\u05e6\u05d0\u05d4')",48
"(u'noun', u'\u05de\u05d0\u05d1\u05e7')",48
"(u'noun', u'\u05d2\u05d9\u05e0\u05d4')",48
"(u'noun', u""\u05d0'"")",48
"(u'noun', u'\u05e9\u05dc\u05dc')",48
"(u'noun', u'\u05d4\u05e2\u05e8\u05d4')",48
"(u'noun', u'\u05d6\u05de\u05e8')",48
"(u'noun', u'\u05e6\u05d5\u05d5\u05ea')",48
"(u'noun', u'\u05d6\u05d5\u05d5\u05e2\u05d4')",48
"(u'noun', u'\u05d4\u05db\u05e0\u05d4')",47
"(u'noun', u'\u05d8\u05d9\u05d9\u05dc')",47
"(u'noun', u'\u05e2\u05d3\u05d9\u05e0\u05d5\u05ea')",47
"(u'noun', u'\u05d1\u05e7\u05e9\u05d4')",47
"(u'noun', u'\u05d3\u05d2')",47
"(u'noun', u'\u05d2\u05d1\u05e8\u05ea')",47
"(u'noun', u'\u05e4\u05d5\u05e8\u05d5\u05dd')",47
"(u'noun', u'\u05e0\u05d0\u05d3')",47
"(u'noun', u'\u05de\u05e2\u05d1\u05d3\u05d4')",47
"(u'noun', u'\u05e6\u05d9\u05d8\u05d5\u05d8')",47
"(u'noun', u'\u05e7\u05d9\u05e9\u05d5\u05e8')",47
"(u'noun', u'\u05de\u05d9\u05e5')",47
"(u'noun', u'\u05ea\u05de\u05d9\u05de\u05d5\u05ea')",47
"(u'noun', u'\u05e9\u05dc\u05d8')",47
"(u'noun', u'\u05e4\u05ea\u05d9\u05d7\u05d4')",46
"(u'noun', u'\u05d2\u05de\u05e8')",46
"(u'noun', u'\u05e9\u05ea\u05d9\u05e7\u05d4')",46
"(u'noun', u'\u05d2\u05d3\u05e8')",46
"(u'noun', u'\u05e8\u05e2\u05e9')",46
"(u'noun', u'\u05e1\u05d8\u05d5\u05d3\u05e0\u05d8')",46
"(u'noun', u'\u05d3\u05de\u05d9\u05d5\u05df')",46
"(u'noun', u'\u05d7\u05d1\u05d9\u05dc\u05d4')",46
"(u'noun', u'\u05e9\u05d0\u05d9\u05e4\u05d4')",46
"(u'noun', u'\u05ea\u05e9\u05d5\u05de\u05d4')",46
"(u'noun', u'\u05d4\u05e6\u05d2\u05d4')",46
"(u'noun', u'\u05e7\u05d1\u05dc\u05d4')",46
"(u'noun', u'\u05d4\u05e8\u05d2\u05dc')",46
"(u'noun', u'\u05e9\u05db\u05d1\u05d4')",46
"(u'noun', u'\u05e8\u05d5\u05d7\u05d1')",46
"(u'noun', u'\u05d3\u05d5\u05db\u05df')",46
"(u'noun', u'\u05e9\u05de\u05d9\u05db\u05d4')",45
"(u'noun', u'\u05d4\u05dc')",45
"(u'noun', u'\u05e4\u05ea\u05e8\u05d5\u05df')",45
"(u'noun', u'\u05e2\u05d9\u05e7\u05e8\u05d5\u05df')",45
"(u'noun', u'\u05e1\u05d5\u05db\u05e8')",45
"(u'noun', u'\u05de\u05e0\u05d4\u05dc')",45
"(u'noun', u'\u05ea\u05dc\u05de\u05d9\u05d3')",45
"(u'noun', u'\u05d2\u05e2\u05d2\u05d5\u05e2')",45
"(u'noun', u'\u05ea\u05d5\u05d0\u05e8')",45
"(u'noun', u'\u05d9\u05e9\u05d9\u05d1\u05d4')",44
"(u'noun', u'\u05e6\u05d9\u05d1\u05d5\u05e8')",44
"(u'noun', u'\u05d9\u05e8\u05d9\u05d3\u05d4')",44
"(u'noun', u'\u05d6\u05d5\u05d5\u05d9\u05ea')",44
"(u'noun', u'\u05d9\u05e8\u05d7')",44
"(u'noun', u'\u05d4\u05d1\u05d8\u05d7\u05d4')",44
"(u'noun', u'\u05e6\u05d9\u05d5\u05d3')",44
"(u'noun', u'\u05db\u05df')",44
"(u'noun', u'\u05e8\u05e2\u05d1')",44
"(u'noun', u'\u05de\u05d5\u05e2\u05d3\u05d5\u05df')",44
"(u'noun', u'\u05e6\u05e2\u05e8')",44
"(u'noun', u'\u05de\u05e2\u05dc\u05d4')",44
"(u'noun', u'\u05dc\u05db\u05ea')",43
"(u'noun', u'\u05d7\u05e9\u05de\u05dc')",43
"(u'noun', u'\u05d1\u05d9\u05dc\u05d5\u05d9')",43
"(u'noun', u'\u05e0\u05d5\u05e1\u05d8\u05dc\u05d2\u05d9\u05d4')",43
"(u'noun', u'\u05e1\u05dc\u05d5\u05df')",43
"(u'noun', u'\u05dc\u05de\u05d9\u05d3\u05d4')",43
"(u'noun', u'\u05d4\u05d2\u05e9\u05d4')",43
"(u'noun', u'\u05d0\u05d2\u05d5')",43
"(u'noun', u'\u05e4\u05e0\u05d9\u05d9\u05d4')",43
"(u'noun', u'\u05d9\u05e6\u05d5\u05e8')",43
"(u'noun', u'\u05d1\u05e8\u05d9\u05d0\u05d5\u05ea')",43
"(u'noun', u'\u05e2\u05e8\u05e1')",43
"(u'noun', u'\u05e7\u05e8\u05e7\u05e2')",43
"(u'noun', u'\u05db\u05dc\u05d0')",43
"(u'noun', u'\u05de\u05e9\u05e8\u05d3')",42
"(u'noun', u'\u05d7\u05e4\u05e5')",42
"(u'noun', u'\u05e2\u05d1\u05d9\u05e8\u05d4')",42
"(u'noun', u'\u05e6\u05d9\u05dd')",42
"(u'noun', u'\u05d1\u05d5\u05e8')",42
"(u'noun', u'\u05de\u05d9\u05d9\u05dc')",42
"(u'noun', u'\u05de\u05d1\u05e6\u05e2')",42
"(u'noun', u'\u05e7\u05d5\u05dc\u05d4')",42
"(u'noun', u'\u05d0\u05d9\u05e9\u05d9\u05d5\u05ea')",42
"(u'noun', u'\u05e1\u05e2\u05e8\u05d4')",42
"(u'noun', u'\u05e1\u05d0\u05d5\u05e0\u05d4')",42
"(u'noun', u'\u05d0\u05e8\u05d2\u05d5\u05df')",42
"(u'noun', u'\u05e9\u05e0\u05d0\u05d4')",42
"(u'noun', u'\u05e9\u05e2\u05de\u05d5\u05dd')",42
"(u'noun', u'\u05de\u05e0\u05d5\u05d7\u05d4')",42
"(u'noun', u'\u05de\u05dc\u05d5\u05d0')",41
"(u'noun', u'\u05d0\u05e8\u05e0\u05e7')",41
"(u'noun', u'\u05de\u05d8\u05d5\u05e1')",41
"(u'noun', u'\u05e1\u05dd')",41
"(u'noun', u'\u05de\u05d5\u05db\u05e8')",41
"(u'noun', u'\u05d2\u05dc\u05d9\u05d3\u05d4')",41
"(u'noun', u'\u05d1\u05e0\u05d9\u05d9\u05df')",41
"(u'noun', u'\u05ea\u05e4\u05d5\u05d7')",41
"(u'noun', u'\u05e9\u05d5\u05d0\u05d4')",41
"(u'noun', u'\u05d4\u05e1\u05d1\u05e8')",41
"(u'noun', u'\u05de\u05e4\u05d4')",41
"(u'noun', u'\u05e0\u05e1\u05d9\u05da')",41
"(u'noun', u'\u05dc\u05d1\u05d5\u05e9')",40
"(u'noun', u'\u05d6\u05e8\u05d5\u05e2')",40
"(u'noun', u'\u05de\u05d1\u05d5\u05d2\u05e8')",40
"(u'noun', u'\u05e1\u05e0\u05d9\u05e3')",40
"(u'noun', u'\u05e8\u05d9\u05d1')",40
"(u'noun', u'\u05db\u05ea\u05e3')",40
"(u'noun', u'\u05d4\u05d7\u05d6\u05e8\u05d4')",40
"(u'noun', u'\u05ea\u05d7\u05ea\u05d5\u05e0\u05d9\u05dd')",40
"(u'noun', u'\u05d4\u05d9\u05e4\u05da')",40
"(u'noun', u""\u05d5'"")",40
"(u'noun', u'\u05e9\u05d3\u05d4')",40
"(u'noun', u'\u05d7\u05ea\u05d9\u05da')",40
"(u'noun', u'\u05ea\u05db\u05d5\u05e0\u05d4')",40
"(u'noun', u'\u05d7\u05d5\u05dc\u05e9\u05d4')",40
"(u'noun', u'\u05e8\u05e9\u05d5\u05ea')",40
"(u'noun', u'\u05e9\u05de\u05df')",40
"(u'noun', u'\u05d2\u05d1\u05d9\u05e0\u05d4')",39
"(u'noun', u'\u05d2\u05dc\u05d2\u05dc')",39
"(u'noun', u'\u05d0\u05d9\u05de\u05d9\u05dd')",39
"(u'noun', u'\u05de\u05d9\u05d3\u05e2')",39
"(u'noun', u'\u05d4\u05e2\u05e8\u05db\u05d4')",39
"(u'noun', u'\u05e8\u05d5\u05e7')",39
"(u'noun', u'\u05e4\u05d7')",39
"(u'noun', u'\u05de\u05d8\u05d1\u05d7')",39
"(u'noun', u'\u05d9\u05d5\u05de\u05df')",39
"(u'noun', u'\u05d0\u05de\u05d5\u05df')",39
"(u'noun', u""\u05d1'"")",39
"(u'noun', u'\u05e9\u05de\u05d9')",39
"(u'noun', u'\u05e1\u05d9\u05d8\u05d5\u05d0\u05e6\u05d9\u05d4')",39
"(u'noun', u'\u05d7\u05e9\u05d9\u05d1\u05d5\u05ea')",39
"(u'noun', u'\u05de\u05d7\u05dc\u05d4')",39
"(u'noun', u'\u05e2\u05d8')",39
"(u'noun', u'\u05d0\u05d7\u05e8\u05d0\u05d9')",38
"(u'noun', u'\u05d6\u05d1\u05dc')",38
"(u'noun', u'\u05d3\u05d5\u05d2\u05de\u05d4')",38
"(u'noun', u'\u05d0\u05de\u05df')",38
"(u'noun', u'\u05d9\u05d9\u05df')",38
"(u'noun', u'\u05e9\u05e7\u05d9\u05ea')",38
"(u'noun', u'\u05e1\u05d5\u05db\u05d4')",38
"(u'noun', u'\u05e9\u05d5\u05d8\u05e8')",38
"(u'noun', u'\u05de\u05e4\u05dc\u05d2\u05d4')",38
"(u'noun', u'\u05e2\u05ea\u05d5\u05d3\u05d0\u05d9')",38
"(u'noun', u'\u05d7\u05ea\u05d5\u05e0\u05d4')",38
"(u'noun', u'\u05d3\u05d5\u05d1\u05e8')",38
"(u'noun', u'\u05ea\u05d5\u05e1\u05e4\u05ea')",38
"(u'noun', u'\u05d7\u05d3\u05d9\u05e8\u05d4')",38
"(u'noun', u'\u05e4\u05ea\u05d9')",38
"(u'noun', u'\u05d3\u05d0\u05d2\u05d4')",38
"(u'noun', u'\u05d8\u05d9\u05e1\u05d4')",38
"(u'noun', u'\u05d4\u05d1\u05e6\u05e4\u05e8')",37
"(u'noun', u'\u05e2\u05e0\u05e7')",37
"(u'noun', u'\u05de\u05e8\u05d7\u05d1')",37
"(u'noun', u'\u05d1\u05d5\u05e2\u05d4')",37
"(u'noun', u'\u05e1\u05e4\u05d4')",37
"(u'noun', u'\u05d7\u05d3\u05e9\u05d4')",37
"(u'noun', u'\u05dc\u05d7')",37
"(u'noun', u'\u05e0\u05d5\u05e1\u05e2')",37
"(u'noun', u'\u05d0\u05d1\u05dc')",37
"(u'noun', u'\u05de\u05d7\u05d5\u05d9\u05d1\u05d5\u05ea')",37
"(u'noun', u'\u05ea\u05d5\u05dd')",37
"(u'noun', u'\u05e9\u05d2\u05e8\u05d4')",37
"(u'noun', u'\u05de\u05e8\u05e4\u05e1\u05ea')",37
"(u'noun', u'\u05de\u05e1\u05db\u05d4')",37
"(u'noun', u'\u05d0\u05e9\u05de\u05d4')",37
"(u'noun', u'\u05db\u05d9\u05e0\u05d5\u05d9')",37
"(u'noun', u'\u05d4\u05ea\u05d1\u05d2\u05e8\u05d5\u05ea')",37
"(u'noun', u'\u05de\u05d5\u05e9\u05d1')",37
"(u'noun', u'\u05d6\u05d9\u05e2\u05d4')",37
"(u'noun', u'\u05e1\u05d5\u05db\u05e8\u05d9\u05d9\u05d4')",37
"(u'noun', u'\u05e0\u05d9\u05ea\u05d5\u05d7')",37
"(u'noun', u'\u05de\u05d6\u05d2')",37
"(u'noun', u'\u05e4\u05d5\u05e2\u05dc')",37
"(u'noun', u'\u05d7\u05e8\u05de\u05df')",36
"(u'noun', u'\u05de\u05d5\u05e6\u05d0')",36
"(u'noun', u'\u05d7\u05d5\u05d2')",36
"(u'noun', u'\u05d0\u05d7\u05d5\u05e8')",36
"(u'noun', u'\u05d7\u05d9\u05e4\u05d5\u05e9')",36
"(u'noun', u'\u05d1\u05d9\u05e8\u05d4')",36
"(u'noun', u'\u05de\u05e1\u05e8')",36
"(u'noun', u'\u05e6\u05d3\u05e7')",36
"(u'noun', u'\u05d9\u05e2\u05d3')",36
"(u'noun', u'\u05ea\u05e1\u05db\u05d5\u05dc')",36
"(u'noun', u'\u05d2\u05d1\u05d9\u05e2')",36
"(u'noun', u'\u05d1\u05e0\u05e0\u05d4')",36
"(u'noun', u'\u05d7\u05d9\u05d3\u05d4')",36
"(u'noun', u'\u05de\u05d2\u05de\u05d4')",36
"(u'noun', u'\u05e4\u05dc\u05d0\u05e4\u05d5\u05df')",36
"(u'noun', u'\u05e4\u05d9\u05e6\u05d4')",36
"(u'noun', u'\u05d7\u05d5\u05de\u05d4')",36
"(u'noun', u'\u05e1\u05dc\u05d8')",36
"(u'noun', u'\u05de\u05d5\u05e2\u05d3')",36
"(u'noun', u'\u05e9\u05e7\u05e8')",35
"(u'noun', u'\u05d0\u05dc\u05d9\u05de\u05d5\u05ea')",35
"(u'noun', u'\u05de\u05d1\u05e0\u05d4')",35
"(u'noun', u'\u05d6\u05d9\u05ea')",35
"(u'noun', u'\u05de\u05d5\u05d8\u05d9\u05d1\u05e6\u05d9\u05d4')",35
"(u'noun', u'\u05e9\u05e7\u05d9\u05e2\u05d4')",35
"(u'noun', u'\u05db\u05d5\u05dc\u05dc')",35
"(u'noun', u'\u05db\u05d9\u05de\u05d9\u05d4')",35
"(u'noun', u'\u05e6\u05d5\u05dd')",35
"(u'noun', u'\u05e1\u05d9\u05d5\u05d8')",35
