type,user,age,sex,verb,bp
pd,101910,19,male,hqia,F
pd,101910,19,male,hwrid,F
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,ng`,T
pd,10199,32,male,SrT,F
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,hrs,F
pd,10199,32,male,tps,F
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,hxriM,F
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,xbT,T
pd,10199,32,male,pg`,F
pd,10199,32,male,hstkl,T
pd,10199,32,male,xsM,F
pd,10199,32,male,SrP,F
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,Sixq,T
pd,10199,32,male,liqq,F
pd,10199,32,male,Sixq,T
pd,10199,32,male,hwrid,F
pd,102337,42,male,hcil,F
pd,102337,42,male,xtK,F
pd,102337,42,male,bnh,F
pd,102337,42,male,`zb,F
pd,102337,42,male,Sinh,F
pd,102337,42,male,Sinh,F
pd,102337,42,male,Tpx,F
pd,102337,42,male,Tpx,F
pd,102337,42,male,`icb,F
pd,102413,18,female,Sbr,F
pd,102413,18,female,hrs,F
pd,102413,18,female,hrdiM,F
pd,102413,18,female,prC,F
pd,102413,18,female,Sbr,F
pd,102413,18,female,ng`,T
pd,102413,18,female,hSpi`,F
pd,102413,18,female,hcil,F
pd,102413,18,female,Sinh,F
pd,102413,18,female,h`lh,F
pd,102413,18,female,`zb,F
pd,102413,18,female,hwrid,F
pd,102413,18,female,ng`,F
pd,102413,18,female,akl,F
pd,102413,18,female,ximM,T
pd,102413,18,female,hrs,F
pd,102413,18,female,hwrid,F
pd,102413,18,female,hwrid,F
pd,102413,18,female,hcil,F
pd,102413,18,female,hrs,F
pd,102413,18,female,Sinh,F
pd,102413,18,female,Sinh,F
pd,102413,18,female,tiqN,F
pd,102413,18,female,ximM,T
pd,102413,18,female,ximM,T
pd,102413,18,female,hwrid,F
pd,102413,18,female,nitx,F
pd,102413,18,female,hwrid,F
pd,102413,18,female,Sbr,T
pd,102413,18,female,hwrid,F
pd,102413,18,female,hwrid,F
pd,102413,18,female,hrs,F
pd,102413,18,female,nitx,F
pd,102413,18,female,pg`,T
pd,102413,18,female,ximM,F
pd,102413,18,female,hstkl,T
pd,102413,18,female,kibh,F
pd,102413,18,female,pg`,F
pd,102507,22,male,irq,F
pd,102507,22,male,qr`,F
pd,102507,22,male,drs,F
pd,102507,22,male,hrs,F
pd,102507,22,male,hrs,F
pd,102507,22,male,axz,F
pd,102507,22,male,hciP,F
pd,10251,20,male,qicr,F
pd,10251,20,male,siiM,F
pd,10251,20,male,qT`,F
pd,10251,20,male,pirq,F
pd,10251,20,male,tps,F
pd,10251,20,male,hqpia,T
pd,10251,20,male,hrs,F
pd,10251,20,male,xizq,F
pd,10251,20,male,xiTT,F
pd,10251,20,male,ziiN,T
pd,10251,20,male,ziiN,T
pd,10251,20,male,akl,T
pd,10251,20,male,hariK,F
pd,10251,20,male,miSS,F
pd,10251,20,male,hrs,F
pd,10251,20,male,ht`rb,F
pd,10251,20,male,hwrid,F
pd,102587,18,female,drK,T
pd,102587,18,female,mila,T
pd,102587,18,female,ziiN,F
pd,102587,18,female,Sipr,F
pd,102587,18,female,hxriM,F
pd,102587,18,female,ntq`,T
pd,102599,18,female,xsM,F
pd,102599,18,female,niSq,F
pd,102599,18,female,hrs,F
pd,102599,18,female,hrs,F
pd,102599,18,female,Sth,F
pd,102599,18,female,xisl,F
pd,102608,20,female,hrs,F
pd,102608,20,female,xdr,F
pd,102608,20,female,xnq,T
pd,102608,20,female,ng`,F
pd,102608,20,female,Sipr,F
pd,102608,20,female,qdx,T
pd,102608,20,female,hrs,F
pd,102608,20,female,hrs,F
pd,102608,20,female,ird,F
pd,102608,20,female,Sbr,T
pd,102608,20,female,hrs,F
pd,102608,20,female,bdq,F
pd,102608,20,female,ird,F
pd,102608,20,female,b`T,F
pd,102608,20,female,bdq,F
pd,102608,20,female,h`lh,F
pd,102608,20,female,hxziq,F
pd,102608,20,female,Tpx,F
pd,102608,20,female,prC,F
pd,102608,20,female,hwrid,F
pd,102608,20,female,ziiN,F
pd,102608,20,female,ird,F
pd,102608,20,female,xiTT,F
pd,102608,20,female,hrs,F
pd,102986,17,female,mSK,F
pd,102986,17,female,hrs,F
pd,102986,17,female,rms,F
pd,102986,17,female,xizq,F
pd,102986,17,female,prC,F
pd,104631,18,male,qr`,F
pd,104631,18,male,irq,T
pd,104631,18,male,xtK,F
pd,104631,18,male,hrg,F
pd,104631,18,male,xwrr,T
pd,104631,18,male,biTl,F
pd,104631,18,male,xtK,T
pd,104700,19,male,hrs,F
pd,104700,19,male,mila,F
pd,104700,19,male,mila,F
pd,104700,19,male,biTl,F
pd,104700,19,male,xibl,F
pd,104700,19,male,`cr,F
pd,104700,19,male,qr`,F
pd,104700,19,male,aibd,F
pd,104700,19,male,SrP,T
pd,104700,19,male,ng`,T
pd,104700,19,male,siiM,F
pd,104700,19,male,liqq,F
pd,104700,19,male,Sbr,T
pd,104700,19,male,mlq,T
pd,104700,19,male,`ikb,F
pd,104700,19,male,xisl,F
pd,104700,19,male,hwrid,T
pd,104700,19,male,Tips,F
pd,104700,19,male,mila,F
pd,104700,19,male,xrbN,F
pd,104700,19,male,xrbN,F
pd,104700,19,male,SxT,F
pd,104700,19,male,xisl,F
pd,104700,19,male,pirq,T
pd,104700,19,male,nSK,F
pd,104700,19,male,miSS,F
pd,104700,19,male,qr`,T
pd,104700,19,male,hqdiM,F
pd,104700,19,male,hxziq,T
pd,104700,19,male,pg`,F
pd,104700,19,male,qr`,F
pd,104700,19,male,qr`,F
pd,104700,19,male,hrs,F
pd,104700,19,male,niSq,T
pd,104700,19,male,STP,F
pd,104934,20,female,akl,F
pd,104934,20,female,akl,F
pd,104934,20,female,hxziq,F
pd,104934,20,female,hwrid,F
pd,104934,20,female,xtK,F
pd,104934,20,female,bnh,F
pd,104934,20,female,lklK,F
pd,104934,20,female,nipC,F
pd,105049,17,female,pg`,F
pd,105049,17,female,hrs,F
pd,105049,17,female,ximM,T
pd,105049,17,female,ximM,T
pd,105049,17,female,hrs,F
pd,105049,17,female,liqq,F
pd,105049,17,female,ziiN,F
pd,105049,17,female,qr`,T
pd,105049,17,female,kibh,F
pd,105049,17,female,hrs,F
pd,105049,17,female,hrs,F
pd,105049,17,female,xiTT,F
pd,105049,17,female,xiTT,F
pd,105049,17,female,Sinh,F
pd,105049,17,female,akl,F
pd,105049,17,female,zihM,F
pd,105049,17,female,hrs,F
pd,105049,17,female,hwrid,F
pd,105049,17,female,hwrid,F
pd,105049,17,female,tiqN,F
pd,105248,22,male,tiqN,F
pd,105248,22,male,hpciC,F
pd,105248,22,male,gilx,T
pd,105248,22,male,nipC,T
pd,105248,22,male,risq,F
pd,105248,22,male,risq,T
pd,105248,22,male,biTl,F
pd,105248,22,male,liqq,F
pd,105248,22,male,tiqN,F
pd,105248,22,male,hrs,F
pd,105248,22,male,ntq`,T
pd,105462,26,male,hstkl,T
pd,105462,26,male,qdx,T
pd,105462,26,male,hcil,F
pd,105462,26,male,ird,F
pd,105462,26,male,nipC,F
pd,105480,18,male,hTriP,F
pd,105480,18,male,Sbr,F
pd,105480,18,male,hcil,T
pd,105480,18,male,irh,F
pd,105480,18,male,hrs,F
pd,105480,18,male,STP,T
pd,105480,18,male,bdq,T
pd,105480,18,male,ximM,T
pd,105480,18,male,bdq,T
pd,105484,16,female,qlql,F
pd,105484,16,female,xtK,F
pd,105484,16,female,nigb,F
pd,105484,16,female,ximM,F
pd,105484,16,female,ird,T
pd,105484,16,female,b`T,T
pd,105484,16,female,cbT,T
pd,105484,16,female,irq,T
pd,105484,16,female,ht`rb,F
pd,105484,16,female,ximM,T
pd,105484,16,female,ximM,F
pd,105779,21,female,miSS,T
pd,105779,21,female,ng`,F
pd,105779,21,female,hrxib,F
pd,105779,21,female,kish,F
pd,105779,21,female,hrs,F
pd,105779,21,female,hms,F
pd,105779,21,female,ht`rb,F
pd,105779,21,female,hciP,F
pd,106000,22,male,irh,T
pd,106000,22,male,liqq,T
pd,106012,17,female,ng`,T
pd,106012,17,female,hrs,F
pd,106012,17,female,hxziq,F
pd,106012,17,female,Sinh,F
pd,106012,17,female,hrs,F
pd,106012,17,female,hrg,F
pd,106012,17,female,hrs,F
pd,106012,17,female,Sbr,T
pd,10605,27,male,ntq`,T
pd,10605,27,male,bdq,F
pd,10605,27,male,irh,T
pd,10635,23,male,nrdM,T
pd,10635,23,male,cmx,F
pd,10635,23,male,hr`id,T
pd,10635,23,male,prC,F
pd,10635,23,male,Tpx,F
pd,10635,23,male,nipC,F
pd,10635,23,male,Tpx,F
pd,10635,23,male,pg`,F
pd,10635,23,male,nipx,F
pd,10635,23,male,ird,T
pd,10635,23,male,Sbr,T
pd,10635,23,male,liTP,F
pd,10635,23,male,qr`,T
pd,10635,23,male,ird,F
pd,10635,23,male,hql,F
pd,10635,23,male,Sbr,T
pd,10635,23,male,SrP,F
pd,10635,23,male,liTP,T
pd,10635,23,male,hrs,F
pd,10635,23,male,tps,F
pd,10635,23,male,Tpx,T
pd,10635,23,male,prC,F
pd,10635,23,male,prC,F
pd,10635,23,male,SrT,F
pd,10635,23,male,hxriM,F
pd,10635,23,male,ximM,T
pd,10635,23,male,tlS,T
pd,10635,23,male,nrdM,T
pd,10639,23,male,hariK,F
pd,106456,19,female,xiTT,F
pd,106456,19,female,Smr,F
pd,106456,19,female,hxziq,F
pd,106456,19,female,h`lh,F
pd,106456,19,female,niqh,F
pd,106456,19,female,akl,F
pd,106456,19,female,hxziq,F
pd,106456,19,female,Sixq,T
pd,106456,19,female,liTP,T
pd,106456,19,female,SrT,T
pd,106456,19,female,mSK,T
pd,106456,19,female,nrdM,F
pd,106456,19,female,niSq,T
pd,106456,19,female,h`lh,F
pd,106456,19,female,qr`,F
pd,106456,19,female,liTP,T
pd,106456,19,female,hrs,F
pd,106456,19,female,h`lh,F
pd,106456,19,female,hwrid,F
pd,106456,19,female,hwrid,F
pd,106456,19,female,hwrid,F
pd,106456,19,female,pg`,F
pd,106456,19,female,hms,T
pd,106456,19,female,hriM,F
pd,106456,19,female,hriM,F
pd,106456,19,female,biTl,F
pd,106456,19,female,liTP,T
pd,106456,19,female,aibd,F
pd,106456,19,female,gzr,T
pd,106456,19,female,niqh,F
pd,106456,19,female,hqdiM,F
pd,106456,19,female,biTl,F
pd,106456,19,female,Sbr,T
pd,106456,19,female,xiTT,F
pd,106456,19,female,Sixq,T
pd,106456,19,female,ird,F
pd,106456,19,female,hrs,F
pd,106456,19,female,Sbr,T
pd,106456,19,female,Sinh,F
pd,106456,19,female,xtK,F
pd,106456,19,female,tiqN,F
pd,106456,19,female,hstkl,T
pd,106456,19,female,hrs,F
pd,106456,19,female,hxziq,F
pd,106456,19,female,nipx,F
pd,106456,19,female,hqdiM,F
pd,106456,19,female,Sipr,F
pd,106456,19,female,miSS,T
pd,106456,19,female,akl,T
pd,106456,19,female,akl,T
pd,106456,19,female,hrs,T
pd,106456,19,female,kibs,F
pd,106456,19,female,ng`,T
pd,106456,19,female,gzr,T
pd,106456,19,female,Sig`,T
pd,106456,19,female,tps,F
pd,106456,19,female,hwrid,F
pd,106456,19,female,niSq,T
pd,106456,19,female,hstkl,T
pd,106456,19,female,kibh,F
pd,106456,19,female,hrs,T
pd,106456,19,female,niqh,F
pd,106456,19,female,tps,T
pd,106456,19,female,qdx,T
pd,106456,19,female,hwrid,F
pd,106456,19,female,hriM,F
pd,106456,19,female,siiM,F
pd,106456,19,female,gzr,F
pd,106466,20,male,ird,T
pd,106466,20,male,ziiN,F
pd,10651,37,female,prC,F
pd,10651,37,female,hrs,F
pd,10651,37,female,qr`,F
pd,10651,37,female,hTriP,F
pd,10651,37,female,liTP,T
pd,10651,37,female,xtK,T
pd,10651,37,female,SrP,F
pd,10651,37,female,SrP,F
pd,10651,37,female,qdx,T
pd,10651,37,female,h`lh,F
pd,10651,37,female,Sbr,F
pd,10651,37,female,tiqN,F
pd,10651,37,female,hxziq,F
pd,10651,37,female,`r`r,F
pd,10651,37,female,tiqN,F
pd,10651,37,female,prC,F
pd,10651,37,female,irq,F
pd,106525,17,female,hrs,F
pd,106525,17,female,hrs,F
pd,106525,17,female,`r`r,F
pd,106525,17,female,hrs,F
pd,106525,17,female,hrs,F
pd,106707,21,female,hrs,F
pd,106707,21,female,mSK,T
pd,106707,21,female,b`T,T
pd,106707,21,female,liTP,T
pd,106707,21,female,bdq,F
pd,106707,21,female,h`lh,F
pd,106707,21,female,hxziq,F
pd,106707,21,female,pg`,F
pd,106707,21,female,bhh,T
pd,106707,21,female,hSpi`,T
pd,106707,21,female,prC,F
pd,106707,21,female,cbT,F
pd,106707,21,female,ng`,T
pd,106707,21,female,liTP,F
pd,106707,21,female,ng`,F
pd,10716,22,female,`qr,F
pd,10716,22,female,tps,T
pd,10716,22,female,`cr,F
pd,10716,22,female,qicr,F
pd,10716,22,female,nSK,F
pd,10716,22,female,ird,F
pd,10716,22,female,ans,F
pd,10716,22,female,ird,T
pd,10716,22,female,Sbr,T
pd,10716,22,female,ntq`,T
pd,10716,22,female,mSK,T
pd,10716,22,female,niqh,F
pd,10716,22,female,hrs,F
pd,10716,22,female,h`lh,F
pd,10716,22,female,hrs,F
pd,10716,22,female,hwrid,F
pd,10716,22,female,ziiN,F
pd,10716,22,female,mtx,F
pd,10716,22,female,hwrid,F
pd,10716,22,female,Sinh,F
pd,107257,19,male,prC,F
pd,107257,19,male,hwrid,F
pd,107257,19,male,hrs,F
pd,107257,19,male,Sbr,F
pd,107257,19,male,hwrid,F
pd,107257,19,male,ntq`,T
pd,107257,19,male,lxC,T
pd,107566,16,female,`zb,F
pd,107566,16,female,mSK,F
pd,107566,16,female,mSK,F
pd,107566,16,female,hxziq,F
pd,107566,16,female,qT`,F
pd,107566,16,female,`zb,F
pd,107566,16,female,`zb,F
pd,107566,16,female,hstkl,T
pd,107566,16,female,niSq,T
pd,107566,16,female,nSP,T
pd,107566,16,female,liTP,F
pd,107566,16,female,liTP,F
pd,107566,16,female,drK,F
pd,107566,16,female,hxziq,F
pd,107566,16,female,nipC,T
pd,107566,16,female,SrP,T
pd,107566,16,female,liTP,T
pd,107566,16,female,tps,F
pd,107566,16,female,Sixq,T
pd,107566,16,female,gird,T
pd,107566,16,female,lxC,T
pd,107566,16,female,nipx,F
pd,107566,16,female,mSK,F
pd,107566,16,female,liTP,T
pd,107566,16,female,mila,T
pd,107566,16,female,mila,F
pd,107566,16,female,xrbN,T
pd,107566,16,female,xrbN,T
pd,107566,16,female,mSK,T
pd,107566,16,female,ird,F
pd,107566,16,female,mSK,T
pd,107566,16,female,axz,F
pd,107566,16,female,hstkl,T
pd,107566,16,female,mSK,T
pd,107566,16,female,mSK,T
pd,107566,16,female,qib`,F
pd,107566,16,female,SrP,F
pd,107566,16,female,hxziq,F
pd,107566,16,female,hwrid,F
pd,107566,16,female,`cr,F
pd,107566,16,female,hrs,F
pd,107566,16,female,liqq,T
pd,107566,16,female,prC,F
pd,107566,16,female,cb`,T
pd,107566,16,female,liTP,F
pd,107566,16,female,liTP,T
pd,107566,16,female,hwrid,F
pd,107566,16,female,mila,T
pd,107566,16,female,Sinh,F
pd,107566,16,female,Sbr,T
pd,107566,16,female,hrgi`,F
pd,107566,16,female,mila,F
pd,107566,16,female,nipx,T
pd,107566,16,female,kish,F
pd,107566,16,female,`zb,T
pd,107566,16,female,SrP,T
pd,107566,16,female,SrT,T
pd,107566,16,female,niSq,F
pd,107566,16,female,kish,T
pd,107566,16,female,hrs,F
pd,107566,16,female,`zb,F
pd,107566,16,female,h`lh,F
pd,107566,16,female,liTP,T
pd,107566,16,female,lxC,T
pd,107566,16,female,niSq,T
pd,107566,16,female,liTP,F
pd,107566,16,female,liTP,F
pd,107566,16,female,bl`,T
pd,107566,16,female,Sinh,F
pd,107566,16,female,irq,F
pd,107566,16,female,niSq,T
pd,107566,16,female,tlS,T
pd,107566,16,female,b`T,T
pd,10761,20,female,ximM,T
pd,10761,20,female,hxziq,F
pd,10761,20,female,SrP,T
pd,10761,20,female,b`T,T
pd,10761,20,female,liTP,T
pd,10761,20,female,`ish,F
pd,10761,20,female,liTP,T
pd,10761,20,female,rcx,T
pd,10761,20,female,liTP,F
pd,10761,20,female,hkbid,T
pd,10761,20,female,liTP,F
pd,10761,20,female,`TP,T
pd,10761,20,female,Sbr,F
pd,10761,20,female,liTP,F
pd,10761,20,female,liTP,T
pd,10761,20,female,ximM,T
pd,10761,20,female,npl,T
pd,10761,20,female,cb`,T
pd,10761,20,female,Tips,F
pd,10761,20,female,hxziq,T
pd,10761,20,female,hrs,F
pd,10761,20,female,SrP,T
pd,10761,20,female,liTP,F
pd,10761,20,female,nSK,T
pd,10761,20,female,hSpi`,F
pd,10761,20,female,nigb,F
pd,10761,20,female,hms,T
pd,10761,20,female,nzl,F
pd,10761,20,female,lklK,T
pd,10761,20,female,xwrr,T
pd,10761,20,female,SrP,T
pd,10761,20,female,SrP,F
pd,10761,20,female,SrP,T
pd,10761,20,female,xtK,T
pd,10761,20,female,gzr,T
pd,10761,20,female,Sig`,F
pd,10761,20,female,drK,T
pd,10761,20,female,pg`,T
pd,10761,20,female,SrP,F
pd,10761,20,female,risq,T
pd,10761,20,female,ntq`,T
pd,10761,20,female,hrs,F
pd,10761,20,female,risq,T
pd,10761,20,female,ziiN,F
pd,10761,20,female,hcil,F
pd,10761,20,female,hSpi`,F
pd,10761,20,female,b`T,T
pd,10761,20,female,xtK,T
pd,10761,20,female,ng`,F
pd,107750,21,female,hstkl,F
pd,107750,21,female,Sbr,T
pd,107750,21,female,hwrid,F
pd,107750,21,female,hxziq,F
pd,107750,21,female,ziiN,F
pd,107750,21,female,Sbr,T
pd,107750,21,female,hwrid,F
pd,107750,21,female,Sbr,T
pd,107750,21,female,Sig`,T
pd,107750,21,female,hwrid,F
pd,107750,21,female,krt,T
pd,107750,21,female,hrs,F
pd,107948,14,female,prC,F
pd,107948,14,female,Sbr,T
pd,10807,22,female,hstkl,F
pd,10807,22,female,liTP,T
pd,10807,22,female,liTP,F
pd,10807,22,female,hxziq,F
pd,10807,22,female,ng`,T
pd,10807,22,female,qr`,T
pd,10807,22,female,ng`,F
pd,10807,22,female,xsM,F
pd,10807,22,female,b`T,T
pd,10807,22,female,xbT,T
pd,10807,22,female,b`T,T
pd,10807,22,female,STP,T
pd,10807,22,female,cbT,T
pd,10807,22,female,mila,T
pd,10807,22,female,cbT,T
pd,10807,22,female,h`iq,T
pd,10807,22,female,rxrx,T
pd,10807,22,female,liTP,T
pd,10807,22,female,gird,T
pd,10807,22,female,`TP,F
pd,10807,22,female,nzl,F
pd,10807,22,female,irq,T
pd,10807,22,female,hriM,F
pd,10807,22,female,xnq,T
pd,10807,22,female,bdq,F
pd,10807,22,female,hstkl,F
pd,10807,22,female,gird,T
pd,10807,22,female,cbT,T
pd,10807,22,female,hrs,F
pd,10807,22,female,cbT,T
pd,10807,22,female,TSTS,F
pd,10807,22,female,ntq`,T
pd,10807,22,female,m`K,T
pd,108100,17,female,Sbr,T
pd,108100,17,female,hrg,F
pd,108105,17,female,hwrid,F
pd,108105,17,female,tiqN,F
pd,108105,17,female,hrs,F
pd,108105,17,female,`icb,F
pd,108105,17,female,kibh,F
pd,10811,35,female,xibq,T
pd,10811,35,female,liTP,T
pd,10811,35,female,drK,F
pd,10811,35,female,hxziq,F
pd,10811,35,female,prC,F
pd,10811,35,female,xiTT,F
pd,10811,35,female,prC,F
pd,10811,35,female,liTP,T
pd,10811,35,female,hxziq,F
pd,10811,35,female,xsM,F
pd,10811,35,female,drs,F
pd,10811,35,female,Sinh,F
pd,10811,35,female,drK,T
pd,10811,35,female,tps,F
pd,10811,35,female,xiTT,F
pd,10811,35,female,xiTT,F
pd,10811,35,female,lxC,T
pd,108180,22,female,mimN,F
pd,108180,22,female,mimN,F
pd,108180,22,female,h`lh,F
pd,108180,22,female,hrs,F
pd,108180,22,female,pg`,T
pd,108180,22,female,tps,F
pd,108180,22,female,ziiN,T
pd,108180,22,female,drs,F
pd,108180,22,female,kibh,F
pd,108180,22,female,hrg,F
pd,108180,22,female,bdq,F
pd,108180,22,female,tps,F
pd,108443,20,female,Sinh,F
pd,108443,20,female,nitx,F
pd,108443,20,female,ng`,T
pd,108443,20,female,hwrid,F
pd,108443,20,female,hxziq,F
pd,108443,20,female,`icb,F
pd,108443,20,female,xtK,F
pd,108443,20,female,qlql,F
pd,108443,20,female,hriM,T
pd,108443,20,female,hriM,T
pd,108443,20,female,hwrid,F
pd,108443,20,female,nigb,F
pd,108443,20,female,Sinh,F
pd,108443,20,female,mSK,T
pd,108443,20,female,ng`,F
pd,108443,20,female,irq,T
pd,108469,18,female,ng`,T
pd,108469,18,female,hrix,F
pd,108469,18,female,hpsiq,F
pd,108469,18,female,Sbr,F
pd,108469,18,female,lxC,T
pd,108469,18,female,`cr,F
pd,108469,18,female,h`iq,T
pd,108469,18,female,drK,F
pd,108469,18,female,ird,T
pd,108469,18,female,`ish,T
pd,108469,18,female,ng`,F
pd,108469,18,female,liTP,F
pd,108469,18,female,tps,T
pd,108469,18,female,hxziq,T
pd,108469,18,female,liTP,T
pd,108469,18,female,akl,T
pd,108469,18,female,ng`,T
pd,108469,18,female,mSK,F
pd,108469,18,female,xsM,F
pd,108469,18,female,ziiN,F
pd,108469,18,female,pqx,T
pd,108469,18,female,xibq,T
pd,108469,18,female,liTP,F
pd,108584,17,male,`iqM,F
pd,108584,17,male,pg`,F
pd,108584,17,male,prC,F
pd,108584,17,male,sibK,F
pd,108584,17,male,irq,F
pd,108584,17,male,hwrid,T
pd,108584,17,male,Sbr,T
pd,108584,17,male,`icb,T
pd,108584,17,male,hwrid,F
pd,108584,17,male,rcx,F
pd,108584,17,male,hstkl,F
pd,108584,17,male,hwrid,T
pd,108584,17,male,hxziq,F
pd,108584,17,male,hrs,F
pd,108584,17,male,xsM,F
pd,108584,17,male,pg`,F
pd,108584,17,male,hwrid,F
pd,108584,17,male,tps,F
pd,108584,17,male,hwrid,F
pd,108584,17,male,hxziq,F
pd,108584,17,male,ird,F
pd,108584,17,male,hrg,F
pd,108584,17,male,hpsiq,F
pd,108584,17,male,nigb,F
pd,108651,20,female,ximM,T
pd,108651,20,female,hrs,T
pd,108651,20,female,gird,F
pd,108651,20,female,nigb,F
pd,108651,20,female,Sxrr,T
pd,108651,20,female,Sig`,T
pd,108651,20,female,hxziq,F
pd,108651,20,female,hcil,F
pd,108651,20,female,hrs,F
pd,108651,20,female,hxziq,F
pd,108651,20,female,mila,F
pd,108651,20,female,akl,F
pd,108651,20,female,hxziq,F
pd,108651,20,female,mSK,T
pd,108651,20,female,iibS,T
pd,108651,20,female,ird,T
pd,108662,18,female,pirq,F
pd,108662,18,female,hxziq,F
pd,108662,18,female,ng`,F
pd,108662,18,female,hrs,F
pd,108662,18,female,SxT,F
pd,108662,18,female,tiqN,F
pd,108662,18,female,Sixq,F
pd,108662,18,female,h`iq,T
pd,108662,18,female,biTl,F
pd,108662,18,female,hrs,F
pd,108662,18,female,lxC,T
pd,108662,18,female,riss,F
pd,108662,18,female,`dkN,F
pd,108662,18,female,ng`,F
pd,108662,18,female,Sbr,T
pd,108662,18,female,ntq`,T
pd,108662,18,female,mila,T
pd,108662,18,female,akl,F
pd,108662,18,female,liqq,F
pd,108662,18,female,qr`,F
pd,108662,18,female,Sbr,T
pd,108662,18,female,hxziq,F
pd,108662,18,female,xiTT,F
pd,108662,18,female,Sbr,F
pd,108662,18,female,h`lh,F
pd,108662,18,female,h`lh,F
pd,108662,18,female,xiTT,F
pd,108662,18,female,tps,F
pd,108662,18,female,hrs,F
pd,108662,18,female,mcC,F
pd,108662,18,female,hrs,F
pd,108662,18,female,pg`,F
pd,108662,18,female,pg`,F
pd,108759,20,female,ng`,T
pd,108759,20,female,ntq`,T
pd,108759,20,female,xiTT,F
pd,108759,20,female,hstkl,F
pd,108759,20,female,hr`id,T
pd,108759,20,female,ng`,F
pd,108759,20,female,ng`,F
pd,108759,20,female,cbT,T
pd,108759,20,female,Sixq,F
pd,108759,20,female,Sixq,T
pd,108759,20,female,prC,F
pd,108759,20,female,hrg,F
pd,108759,20,female,Sinh,F
pd,109014,20,female,ntq`,T
pd,109064,19,female,hms,F
pd,109067,21,male,hSpi`,F
pd,109067,21,male,nipC,F
pd,109067,21,male,bl`,T
pd,109067,21,male,tiqN,T
pd,109067,21,male,xidd,F
pd,109067,21,male,SrT,F
pd,109095,23,male,irh,T
pd,109095,23,male,cmx,T
pd,109473,18,female,ntq`,F
pd,109473,18,female,hrs,F
pd,109473,18,female,nSK,T
pd,109473,18,female,rwmM,F
pd,109473,18,female,lxC,F
pd,109473,18,female,mSK,F
pd,109473,18,female,Sig`,F
pd,109473,18,female,prC,F
pd,109884,20,male,akl,F
pd,109964,18,female,Sig`,F
pd,109964,18,female,irq,F
pd,110045,16,female,m`K,T
pd,110045,16,female,hrs,F
pd,110045,16,female,xbT,T
pd,11020,32,female,Sbr,T
pd,11020,32,female,lxC,T
pd,11020,32,female,xiTT,F
pd,11020,32,female,xtK,T
pd,11020,32,female,SrP,T
pd,11020,32,female,akl,F
pd,11020,32,female,Sxrr,T
pd,11020,32,female,hwrid,F
pd,11020,32,female,tps,T
pd,11020,32,female,ng`,T
pd,11020,32,female,Sbr,T
pd,11020,32,female,ng`,T
pd,11020,32,female,hxziq,F
pd,11020,32,female,nipC,F
pd,11020,32,female,gihC,F
pd,11020,32,female,xiTT,F
pd,11020,32,female,nipC,F
pd,11020,32,female,Tips,T
pd,11020,32,female,SrP,F
pd,11020,32,female,xwrr,T
